polarity,review
1.0,I’ve been on this for about 5-6 months and the only issue I have is occasional breakthrough bleeding but only 2 times. When I first started I did have headaches however it went away after a month. And this didn’t change my weight so far but has made my boobs a lot bigger. I personally never take the placebo pills the one time I did it took like 3 days for my period to come but other than that no issues!
0.0,I recently got my implant removed and my doctor put me on this. I take it and everything is going well until the late evening I have horrible nausea which led to vomiting. One day in and I’m already not liking this pill. My other pills I took in the past never gave me nausea this bad. I won’t be taking anymore pills.
1.0,"I’ve had a great experience with this birth control! Everyone says they got sore boobs and spotting, but I had zero side affects. My period is back (which I wanted) on time and the cramping is a pretty moderate amount. Perfect for me."
0.0,I switched to Vienva after being on the same birth control for years because my doctor thought it might help with my migraines. I read a lot of negative reviews on it but I think most pills have that. I’ve been on it for around 3 months now and it’s been an awful experience! it’s made me feel absolutely crazy and a lot more emotional than I’m used to. I don’t usually go long periods of time feeling depressed but this definitely changed that. I’ve never felt so less in control of my emotions ever. It’s had me rethinking my entire life and crying at everything. I’ve tried waiting it out but I’m switching back to my original pack! Birth control pills have a different effect on everyone but this did not work for me. My therapist said I sound like a woman experiencing postpartum depression… except I have no kids !
1.0,"The only complaint I have, is having no sex drive! Other than that, I have no side effects from Vienva. In fact, my skin has been its clearest and no weight gain."
1.0,"I honestly love Vienva. I’ve been on Vienva a little over a year in 7 months & I have never experienced any side effects. Don’t let reviews scare you, I’m not saying that it’s impossible to have side effects. Everybody body is different and will have a different reaction, but I think it’s worth giving a try. I also recommend Vienva to a friend and she didn’t have any side effects either."
1.0,"I was prescribed Lutera before, but was given the generic version through NuRx. I lost 9lbs on Lutera over 4 months which was a blessing since I had been trying to lose weight for 2 1/2 years and was hoping to lose more weight. Then I was prescribed Vienva, its generic version. The good, I have less migraines, in a better mood, facial hair growth has slowed down which has reduced some acne caused by it.

The bad, I've gained 11 lbs in 3 weeks since I've been on Vienva, I have this constant I'm hungry urge and my period lasted 8 days with the same blood flow for 7 out of those 8 days. It's a new BC so I'm going to see how my body reacts to it after the 3 months, but so far I am too not happy with this BC. Probably wouldn't recommend if you are overweight and have been trying to and have lost weight as it can really ruin whatever work you've done. If you can try it out for 3 months and see how it goes, I'd say give it a shot. Every body works differently."
0.0,I was prescribed Vienva and the first few months were fine. I was originally on a different birth control called Yaz I think. I started getting acne so that’s why I switched. After about 3 months of using Vienva I started getting SEVERE acne and some bloating. I eventually decided enough was enough and I quit using birth control all together. My acne is pretty much all gone after being 2 months off of Vienva but I have so many acne scars on my face. The deciding factor for getting off of birth control was when I looked up the side effects of it and the first one was ACNE. This shouldn’t persuade you not to take it because everyone has differing experiences with medications. I signed up for the pill club and was prescribed the birth control by them so it was super easy to get but if you have problems with acne I do not recommend it.
1.0,"I just finished my third month on Vienva. I started Vienva after a horrible experience with the implant birth control. Vienva has been pretty great, no major side effects. My face is the clearest it has ever been, no weight gain, no mood swings. I am pretty sensitive to birth controls, so this is definitely a pretty good one. I still bloat pretty bad but that's about it."
1.0,"Okay so let me say I was TERRIFIED of starting my birth control after reading these reviews. HOWEVER I’ve been on Vienva for about a month now and I have had very few side affects. I know it is still early in the adjustment process but I haven’t noticed any weight gain, my skin has actually started to clear slightly, and it hasn’t made me nauseous. I will say that I’ve been a bit bloated and my boobs are a little tender (and slightly bigger which is a win in my book) but nothing to bad. I promise you people are more likely to leave reviews when things are bad so I wanted to make sure and say how happy I’ve been thus far with this bc."
1.0,"It was okay I got it from nurx and the reason I’m on birth control is because without it I won’t get my period. Unfortunately, I’ve had lots of mood swings with this one but that’s pretty much it. I don’t know whether to attribute my weight gain to this or if it’s because I’m a big girl now but idk. It’s okay, I’ve had better. Mood swings have been kicking tho, but that could be reactionary to my ADHD (I don’t take meds for it)"
1.0,"I am currently on my 4th month under Vienva. The first month was awful for me when it came to my mental health. I was crying out of nowhere and I was really depressed. I started taking birth control just to prevent pregnancy as me and my significant other aren't ready for kids yet. I decided to keep taking it and after my first month, I was back to normal. It helped clear up my acne and my bra size went up from 36C to a 36 DD. I gained 10 lbs but I honestly didn't mind the weight gain. Every woman will have different stories it's just up to how your body takes it. personally, I think it's a good decision and it definitely works. Honestly, Im glad I started taking it : )"
0.0,My pharmacy declared Lutera to be discontinued by manufacturer and had me try this. I had 4 brand spanking new periods each week while on this and promptly tried Aviane which was similar enough to Lutera.
1.0,"This birth control for me personally really helped my mental health after being on Sprintec, which gave me really bad anxiety and emotional mood swings. My mental state has never felt better than being on this pill. However, I'm having way worse of physical side affects now than on my old pill. Intercourse is extremely painful, even putting in a tampon feels like it’s burning. I never had this issue before. It’s also made my acne worse than ever (I get hormonal acne easily). On the plus side it hasn’t made me gain any weight. If you’re using this pill for reasons other than a birth control, it’s great. However if you’re using it to have unprotected sex then it’s kind of pointless because sex has become so painful and it lowers your libido too. However, every person is different, so what doesn’t work for me might work for you."
1.0,"I needed to regulate my period because it was so irregular and the cramps were so painful that I'd blackout before. I started getting this brand through Pill Club and haven't had much issue with it. My periods are much lighter, I always know what day and time the flow will really start flowing. I gained weight, but no clue if it's the birth control or less working out during the pandemic. My acne is also totally manageable now! I had bad hormonal acne before and now I'll just get the occasional ones right before/during my period. Boobs didn't grow or anything. Have been a bit more gassy, but overall not too bad. If this one did not work for you, don't be discouraged because it took me about three brands before this to find one that didn't completely mess up my body in some way. Continue to be patient and update your doctor. Good luck!"
0.0,"Just started week three, and completely devastated. My face has broken out into a complete mess, and is so painful. I was treated for a UTI at week 2 and now appear to have a yeast infection. Huge decrease in sex drive and increase in vaginal discomfort and dryness. A lot of mention has been made to mood swings/depression, but I cannot say if that is a side effect of the medication, or because all the other side effects have made me so miserable. I would not recommend this pill."
1.0,It’s okay. It does its job.  I was scared of the reviews too but I thought I add one and say it’s not a nightmare.  Could be better though.  I’ve always battled acne and this made my acne like 30% better after 3 months?? Tbh it doesn’t do much service for acne.  But I haven’t gotten pregnant so yay
1.0,So I’ve been on this pill for 9 months. The first few months I was fine there was no noticeable changes. I started to get mild/moderate headaches when I would be on the inactive pills. Recently I’ve been overly fatigued and I'm not sure it’s from the pill or not. I’ve been having at least 8 hours of sleep a night so I'm thinking it’s the pill. Occasionally I get SEVERE leg pain at night and it’s so bad I CRY it’s like this burning/right sensation. It’s only happened like twice again I don’t know if it’s from the pill or not. Overall It’s been an average experience I'm going to stop taking it though and switch to an iud :)
1.0,"I love this birth control! I have had minor side effects. Nothing crazy. I did lose weight but I also have MAJOR cravings. I would say, for me the first day after starting a new birth control pack is I get super irritated. After that I'm totally fine. I am someone who has horrible period cramps. I had minor cramping and my period was super light."
1.0,"I've been on Vienva for less than a month and I haven’t really noticed any big side effects besides a bit of breakthrough bleeding. I think this is a pretty good birth control so far. all the negative reviews scared me but my experience hasn’t been too bad! if you’re feeling anxious about taking this, its normal, but don't let it scare you too much!"
1.0,"Literally no issues at all, no changes, I flipped out when I read the terrible reviews but I love this brand. It all depends on the person but personal I’ve had no changes."
1.0,"Been on it for maybe 2 years. No side effects for me. No hair loss. Cramps are rare, periods are shorter. No acne. I’m 19 been using this since my senior year. I encourage you to try it for yourself."
0.0,"I have been taking Vienna for almost 3 years now, but recently opted for a new BC. My anxiety has progressively gotten worse, my boobs are always so tender (and have grown from C cup to DD). I have irregular bleeding even when taking the pills regularly and worst of all, I developed night sweats!!!!! I haven’t read anybody talk about the night sweats, but I saw one review mentions hot flashes. I am literally 27, so I’m nowhere near menopausal age. Oh, the worst for me was the terrible cramping during rough sex! I remember when I first switched to this BC, the second time I slept with my now boyfriend I started having the most intense abdominal pain I had ever felt. He had to give me Advil and place a warm towel on my stomach. I should’ve switched right then, but I loved that I didn’t get dried out like with my old BC. Pros- I didn’t get acne, headaches, nausea, or pregnant(thank god)"
1.0,"I went 2 years bleeding for 3-4 months straight, then not bleeding for a couple weeks, then back to bleeding for 3-4 months. I developed bradycardia and anemia, both were treated with bio-identical progesterone and an iron supplement, but I still kept bleeding. When I say bleeding I mean changing my pad every hour, flooding all over myself with no warning, ruining furniture, my car seat...I did not swim in my pool for 2 years. The painful cramps were unbearable and required pain medicine. Finally by GP suggested Provera, I was nervous because I had heard about the cancer risk, but I just cannot live this way anymore. So I am on day 12ish and the heavy bleeding has slowed, I no longer had super bad cramps. I do still feel some slight cramping, more like pressure from time to time and I am only spotting. I have to take pills a day. I go all day without spotting, but if I wait too long to take my second pill, I spot just a tiny bit. What is going on? Does this sound normal?"
1.0,"I had a lightish period a few days before Xmas, which was a surprise as hadn't had periods for nearly 20 years was on depo injections which stopped them. Last year changed to the rod, same, no periods. Since boxing day none stop flooding, tried two or three different meds and end of February  was given provera (god send) within two weeks eventually stopped, still had the cramping but has  just started to subside. I would rate this med, however I've been told to take 1 x 10mg three times a day, I have been getting lingering headaches, and some constipation, I'm wondering now my bleeding stopped, my dosage should be lowered, hospital want me to stay on them til June. It was such a huge relief when bleeding stopped. Couldn't walk far, so tired all the time, became anaemic, cramping and back ache so painful. Provera ended this eventually."
1.0,"I had irregular period for 3 years and when I went to the doctor, the doctor said I have polycystic ovary syndrome, she prescribed provera 10mg for days ,after taking it for  l0 days I saw my period.  If you don't see your period try provera it will help you regulate your period"
1.0,"Given to induce shedding of lining as I do not get a regular period due to PCOS . 
Took 30mg for 5 days (3 pills a day spaced out) .
I am on the 7th day where I have not taken a pill. No bleed yet but little spotting everyday .

If you have mental health problems they will be exacerbated , I have had crying spells for no reason and anxiety and extreme depression after stopping provera . 
I have BPD , so I think thats also a reason why my mood is so bad . 

Just a warning to anyone with any mental health diagnosis or depression and anxiety 
I don't think I'd be willing to go through this again."
0.0,"p>		“I've been taking Provera twice daily at the instruction of my GP to stop my periods - I'm a trans man and it's a source of dysphoria for me, but I've also had painful periods for years. It prevented my period for about four/five weeks, but now I've been bleeding constantly. It's considerably less painful but totally defeats the purpose of me taking it.”</p"
1.0,"I found first time it worked great for me and amazing as I didn't have a period for 6 months and second time again. I took it this time, my period stopped after 3 days then started again  and hasn't stopped ."
0.0,"I'm 45, and after over a month and a half of vaginal bleeding, I went to the ER. It was scaring me because I'd never had a period for that long and I'm anemic. After the most painful ultrasound I'd ever had in my life, I was told there were no ""obvious"" fibroids, the lining of my uterus was thick, but that was it. Nothing was wrong. The doctor even told me I wasn't anemic at all, and my blood count was normal! He prescribed me 10MG of Medroxy/Provera and I had 7 pills. Took them every day, on time, and never missed a dose. While taking them, the bleeding stopped. I was so relieved, thinking my problems were over! Right after I took the last pill, I noticed a little bit of blood. Since Monday of this week (2-7-2022). I have been subjected to the single worst period I've ever had. Bleeding so heavy, I've had it dripping down my legs. I'm afraid to go to sleep and change my thick pads AND tampons every hour on the hour. I'm afraid my anemia's back, and I'm exhausted. I'm at a loss now."
0.0,"Two years ago, at 48, I already had years of perimenopausal issues, but I started getting heavy periods w/ cramps & huge clots, lasting over 1 week. Then, I had the worst period for 2 weeks, using tampons & pads each hour. My gyno gave me Provera 10 mg, and my period stopped after 3 days. Weirdly, I had no period after for 11 months! Then, my periods came back- some light, some heavy. This went on for 8 months; then, no periods, again. At the end of 2021, my gyno was going to do an ablation on me, but a pre-biopsy showed I have hyperplasia. To reverse this, or else need a hysterectomy, my gyno put me on Provera 10 mg, again, daily, for 3 months. The first 4 weeks were great, no period. But, I slowly started to get very heavy bleeding, cramps & big clots, and I’ve had these things now for 25 days! My gyno did another biopsy 3 days ago, which I’m waiting for the results. She also had me stop the Provera for 1 week, but my period hasn’t stopped, yet. A hysterectomy is sounding better every day!"
1.0,I experience severe as normal bleeding for 3 months straight heavy at times started in June saw the doctor she told me that the Mirena IUD would help but I broke out in a rash so I had that removed in July my next option was Provera ..I was told the bleeding would stop in 10 days but I  bled for 3 months Non-Stop great news is it finally stopped at the end of October and hasnt came back as long as I stay on the 10 mg dose everyday ..I almost gave up because I could not deal with the heavy bleeding ..I had no life I stay home because i feared I I have an episode blood just gushing everywhere's.. believe me when I say it does eventually work for some it works sooner for some it takes longer you just have to be consistent with your dosage and the time that you take..provera has given me my life back
0.0,"I have been bleeding for 7-1/2 weeks now. I saw an ob-gyne on my 5th week of bleeding and I told him about my case.
I have been having this problem since 2018. First I didn't bleed for 2 months, then I had bleeding for 3 weeks, and so on. First my ob in the Philippines gave me norethindrone to regulate my period. I took it for 10 days then I had withdrawal bleeding after 3 days. I did 3 cycles of it and it did regulate my period again.Then in 2020 it happened again. 2021 it has gotten worse. I won't get my period for 3 months then I will bleed for 1 month. And now is the longest. The ob prescribed this pill and it hasn't stopped my bleeding. Its been 3 days since I finished taking it and now it has got heavier. I don't know what to do now."
0.0,"I was prescribed 10mg of Provera daily beginning on December 16th to control a nine month continuous menstrual bleed.  It is now January 5th and there are no signs of this nightmare ending. This drug has left me side effects of anxiety, depression, exhaustion , heart palpitations, headaches, and of course still bleeding with clots the size of my fist! Doctors don’t return call and  appointments aren’t available until over a month away!  I’ve suffered far too long and I’m about to give up. My quality of life is pretty low right now.  I have an appointment with a new obgyn, so I’m hoping for answers and an end to this mess. Maybe I’ll be in bad enough shape for an emergency hysterectomy while I’m there.  My career is about to end due to the inability to leave home without bleeding all over the place! I’m 49 years old and I feel like I’ve wasted a year trapped in my home from this.  This medication has been as useless."
1.0,"I had unprotected sex with my boyfriend and he came inside of me. It was right during my ovulation period. Actually that day I went and bought ovulation test kits and also the Take Action pill. When I took the ovulation kit, the results showed I was pretty close to ovulation so I took the Take Action pill.

I didn’t experience any side effects at all. My period actually came on it’s scheduled predicted day about 2 weeks later.  I was not expecting that. Leading up to my period, for a few days I experienced what I wouldn’t even consider cramps, but light tugging? I also got really awful lower back pain leading up to my period and even still had it on the day I got it. Never really get back cramps and I’m not sure if that’s even related or not. I do have some history of back spasms once in a blue moon so that just might be coincidence."
0.0,"So basically I had unprotected sex three days after my period. He finished outside of me, but we wanted to be safe. The store was out of plan b, so I took take action. I had light bleeding 5 days after the pill and felt very sick. I didn’t get my period for another month after this. I ended up having another 4 day period two weeks later. This pill works, but definitely messes with your hormones."
0.0,So I taken this tablet about a month ago. I'm a 42 year old woman and been married for twelve years. Really with the way the world is going right now I do not want to have kids and we had a scare. I went to Rite Aid and purchased this for around $30 almost immediately after the mess up happen. It has been over a month. I am extremely still bloated and look 6 months pregnant. I have not got my monthly cycle I am extremely late and I've taken 6 pregnancy tests and they are all negative. I would not advise anybody to this pill. Since I've taken it I have been fatigued to the point where I can't get up out of bed. This one pill completely messes up your hormones. I feel like I'm going to die every day since I took it that one day.
0.0,"I had sex February 18 and February 20 I have taken two pills for both of my incidents and I have yet to have a period and usually start in the middle of the month   so I’m not sure what’s going on. I have all the pregnancy symptoms (breast tenderness and blue veins, very very bloated that won’t go away), I’ve had these symptoms for about 2 weeks I’d say. I also thought I started my period on March 15 but it turns out it only lasted one day. But I’m just keep thinking that I’ve taken a large dosage and it’s probably been messing my body up right now but will be taking a test soon. I am very one unlucky gal so it wouldn’t surprise me if It’s not good news to me. I’ve taken this pill before and it worked so hope for some good news."
1.0,"I had gotten my period on January 9th then had sex on January 16th. Took Take Action the next day (11th day of ovulation) I typically ovulate on day 14. Fast forward to January 26th, I had gotten my period 10 days early. Then on February 5th took another Take Action 1 day after sex and 5 days later had brown moderate bleeding for 7 days. On February 26th started to get sore breasts frequent urination, mood swings etc. I thought I was pregnant because I wasn't sure when my period was supposed to come. Now finally yesterday March 8th, my period came. This pill worked but really messes up your cycle and hormones."
1.0,"I'm uncertain tbh. Late night of 2/19 had unprotected sex, husband fully came in me & no BC. I was in my predicted fertile window (period was started 2/13). Approx 12-14 hours later I took Take Action (pharmacist recommendation). I’ve only taken Plan B in the past & was on BC previous times but never had symptoms. Take action-I was very depressed during the first week. 2/25 had spotting, I googled bc my period had just ended & read potential preg symptoms or take action side effects or early period. Went from spotting to bleeding, has been brownish, pink, red…I’ll think it’s over but then it gets heavy again. Today is 3/1 & I’m still bleeding…not nearly as heavy as my period & the heaviest bleeds are consistent. I had mood swings, bloating, some cramping, fatigue, CRAVINGS. Nipple tenderness started today. I’m going to take a pregnancy test to ease my mind. Period is predicted for 3/10. I’ll stick to Plan B. Praying for NO long term hormone imbalances! Will update!"
1.0,Took this take action pill and 2 days later I been having severe cramps hurt do bad I can feel it in my butt it's been going on for 2 days straight now
1.0,"I’ve taken this EC before, and occasionally had a 1 to 2 week late period because of it. But this time around, I’ve started my period a full 2 weeks early. So take note that either side effect Is normal, and Can happen after taking Take Action.
I’m 196 pounds, but only take 1 dose for reference."
1.0,My bf came in me on December 15th I immediately went to Walgreens to get a plan B but they were out. So I got a take action pill instead. I took it around an hour after we had sex. My period was suppose to come on January the 12th but it didn’t. So I assumed the pill was going to cause me to be a few days late just like a Plan B would but nooo. This pill stressed me out!!!!! I was scared to take a pregnancy test because I didn’t want to know the answer but days kept on going by without my period but still I just waited it out. Then my period came on!…..BUT IT WAS 11 DAYS LATE! My periods are regular so I’ve never been so scared. It works but depending on your body you have to give it time. I also started my birth control the same day I took the take action pill. I also weigh over 230lbs and it worked for me. I hope this helps!
1.0,"As far as I know it has worked. I had a slip up where the condoms may have let some sperm out so wanting to be safe my partner and I went to get the pill. About 6 days after I took the pill I started bleeding, which it didn’t stop for maybe like 10 days. This is not the time my period was supposed to come either. I started bleeding around my ovulation day but it wasn’t implantation bleeding. Started off dark brown then red then brown and then it started fading out. Now I have a really weird thick tissue like discharge inside of me. I’m pretty sure I’m not pregnant but the side effects suck cause it feels like my body has lost its balance."
1.0,"Before I begin, it worked, I'm not pregnant. I've taken Take Action and Plan B a couple of times (I’m a very paranoid person). I am writing this review now because I took Take Action, but this time was a lot different then any other time i’ve taken it. I took it a couple days after my period (last period ended Dec 15th), and I also took it 35 hours after the condom broke, on December 17th. most of the month was normal, I had spotting for 3 days starting on day 10 after the pill, which I wasn’t too worried about cuz that’s when I usually spot on Take Action/Plan B, usually Take Action would make me about a week late. I wasn’t concerned until after it was 7 days late and nothing. I took 2 pregnancy tests, both negative, told my strict mom about it even cuz I was so worried. I had a lot of bloating and slight cramps around this time. Yesterday, Jan 17th I got my period, with bad cramps. It works, but this pill is very irregular in the way it works."
0.0,"October 16th Saturday I had unprotected sex around 2am I went to Walmart and got the Take action pill on Sunday the 17th at 11am. 
I was supposed to get my period on the 31st. I never got it. 
November 8th I took a clearblue pregnancy test and it came back POSITIVE. 
 I had just started my first job and I was pregnant. I couldn’t tell anyone what was happening - I was so stressed 
I had a miscarriage December 5th."
1.0,It works if you  take within 24 hours. I took it within 20 hours and it worked. Don’t worry it’s on it’ll work.  I  stressed for 2 weeks and I  got my period today - just know it’s ok.
1.0,"DON'T FREAK OUT. I don’t know what it is but the side effects are worse on this pill. I know it’s the same ingredients but there’s something about it. Discharge, spotting, cramps, headaches all of the above and my spotting lasted for almost a month. But at last my period came. AND YOURS WILL TOO. You will be okay.  ❤️"
1.0,"Pill was taken 13 hours after he ""accidentally"" went inside. It was about 4 days after ovulation. I'm about 170 lbs, so I was a little concerned that it wouldn't work due to my weight, but it worked. My cycle was due 9 days after the incident but was 1 week late. I did have some symptoms for a few weeks after taking they were nausea, breast tenderness, moodiness and consistent cramps. Now that I have my period, I'm experiencing more than usual cramping and a little heavier flow. Despite the many symptoms, the pill worked."
0.0,I have been taking this for almost 2 weeks and after reading the reviews I'm terrified to keep taking it. My boobs have been really sensitive and I've been having a lot of back pain and I already have back problems. Plus I have severe anxiety and depression and it has been much worse since I started Isibloom. Starting to think maybe I should have just gotten fixed all the way around to avoid all of this. But I have a baby that's a little over 2 months old and he is all about mama and if I get fixed I won't be able to lift him for a while. Not sure what to do.
1.0,"I’ve been using Isbloom for 2 years now. Ever since the packaging was green and now a bold pink! I have not had any negative symptoms that’s caught my attention whatsoever! In fact it has cleared up my acne and got my period on schedule! Truly it depends on every person. It doesn’t hurt to try it, if it doesn’t work out move on to the next option!"
1.0,"I started using Isibloom early Marchin preparation for IVF . By week 1 I started feeling bloated. By week 2, my anxiety started increasing significantly. I cried almost every day. I was also extremely sleepy all the time. After about 17 days of usage I stopped taking the pill as suggested by the IVF schedule. My anxiety was through the roof, the following day, I thought I was going crazy. 2 days after stopping the pill, I woke up at 4:00am in a massive panic attack. I was sweating, I couldn’t think straight, I couldn’t plan. I felt crazy, mentally tormented. Then later that day I started my periods. The cramping was more violent than usual but I was bleeding less. A few days into my periods I kept feeling sleepy and unmotivated. Once my period stopped, about 1 week after stopping the pill, I felt normal."
1.0,"I have been on two different birth controls, Isibloom and Yaz, over the past three years. I think I have the opposite experience from most people. I first started taking Isibloom in the green package, but I still experienced a lot of horrible pain and mood swings and had been diagnosed with PMDD. Although there are so many problems with Yaz, I trusted my doctor and others in my family with PMDD when they said that was the best option. It was great until I had breakthrough periods that were so horrible I couldn’t even stand up without passing out, almost as bad as before I was on any birth control. Then I told my doctor about it and we went back to Isibloom for some reason (I think he forgot I was on it the first time and I didn’t notice until I picked it up from the pharmacy) but it was in pink packaging. If I take it consistently like I’m supposed to, I rarely get a period (the whole point of me being on continuous cycle is to prevent the period) and no side effects."
1.0,"I’ve been on this pill it seems like forever. One year, I renewed my prescription and that’s when I started seeing a change. At first, everything was fine. For about a year or so, I was getting regular 5-6 days of bleeding. Cramps only on the first day. Nothing else serious or major. Maybe slight mood swings but that’s it. 
Then, I renewed my prescription and for some reason (IDK if they changed the pill) but everything slowly started getting worse. Acne on my face came back after trying to fight it off for years. My cramps went from one day to many days before I started and days during my period. My period lasts for only 2-3 days. Mood swings are abnormal. I’m crying when I don’t want to cry. My energy is drained before my period starts. It’s hard to concentrate as well. I didn’t get much weight gain while on it but I have gained some weight. That’s about it."
1.0,"I first started using this birth control December 2021 and it was great when I first using it. There wasn't any negative effects showing at the time, helped me track my period, and saved me many times while being active lol. January 2022 I've been experiencing the worst mood swings ever just crying over nothing, and it impacted my sex life tremendously. I was not naturally getting wet which was uncommon and it was painful during sex. I talked to my doctor about it and she said it was alright and it was part of side effects but I just couldn't over the fact I wasn't naturally doing something I normally do. When I ran out of pills for about a week and I notice when I started taking the pills again then pain happened again during sex and sometimes not naturally getting wet. I recently just stop taking the pill overall because it was just messing up my sex life, health, and mental."
0.0,"I was on this pill for two months, not relating my issues to it. I was on my period for 6 months straight, gained 33lbs, acne breakouts, literally everything you don’t want. I finally went to the gyno and he said they stopped prescribing this pill over 20 years ago  because of the severe side effects (I got it through pill club since it was free). On top of everything I was experiencing, it has a long list of side effects, such as blood clots in the legs. Do not recommend."
1.0,"I am debating going off this birth control because I am not sure if it is the cause of some of my mental issues. I find myself occasionally having extreme mood swings, intense depression and anxiety for certain weeks of taking the pill. It doesn't happen every month - some months I have zero side effects. It did seem to completely get rid of my hormonal jaw acne which was nice. It also made my period shorter and less heavy. However, it has caused me to sweat way more, slightly more migraines, and didn't help period cramps at all. Also, if I take this pill more than 2 hours later than my scheduled time, I always will have heavy breakthrough bleeding for at least a week. Not sure it's right for me with history of mental illness but if you don't struggle with mental illness it may be right for you."
0.0,"I started using birth control through the Pill Club and was originally prescribed Cyred Eq, which works wonders for me, but then my orders of it were replaced with Isibloom, which apparently is the generic version. Within days I started spotting dark blood and noticed other changes. My breasts were so swollen my bras didn’t fit, I experienced horrible headaches and joint pains, I was irritable, moody, and so unbelievably anxious and paranoid. I constantly felt on edge and even had suicidal thoughts. If you have a history of mental illness, DO NOT TAKE THIS MEDICATION. It amplified my anxiety and BPD times 10. Isibloom has been a nightmare"
0.0,"I've been taking Isibloom for about 2 and 1/2 months and after today I kind of put two and two together and realized I'm having a lot of symptoms from this birth control.  I have been overly emotional and could cry at the drop of a hat, I'm more irritable and aggressive, I'm having hot flashes, I'm getting bad headaches and migraines which I haven't had a migraine in almost a year and I'm also having a harder time reaching in orgasm and am not getting wet.  Today I broke down hysterical at work and had to leave early! My boyfriend and my mom had a talk about what's been going on with me and they both came to the conclusion that they think it's the birth control, so I just sat down and looked up the side effects and this is definitely the problem and I need to get on something different ASAP! But please do remember everybody is different!!"
0.0,"My doc prescribed this for period cramps. I wasn't able to finish the first month because it made me so incredibly depressed. Doc said it probably would have gotten better if I'd kept with it longer but it was really scary. My roommate was legit worried to let me out of sight for a while. Can't speak to the effectiveness for treating cramps as I didn't take it long enough. I also had some chest pain for a few days and decreased libido. Didn't have any acne when I was taking it though, so that was nice."
1,Those who haven't gained weight while taking this are lucky. I've been taking Ortho Tri Cyclen for three months and have gained 10 lbs! I'm going in to my dr to switch .
0,"It did its job- prevent pregnancy. The side effects that came with not being pregnant, however, was not worth it . It immensely affected my mood which in turn affected my relationship. I also gained about 10 lbs which affected my mental health as I already had body image and self esteem issues. Overall, I don't think its worth it."
1.0,"Okay, so I’m writing this review because I’ve used Aftera and Plan B before with varying levels of success and different scenarios each time. Typically, I take EC after my spouse and I make a mistake and he ejaculates inside during a fertile window. I’ve had 2 pregnancies, both times I’d taken EC within 24 hours but I was likely ovulating already and thus, it didn’t work because the deed was already done. On countless other times we would be 4-5 days pre ovulation and everything works out just fine."
1.0,"I first used Aftera after a drunken hookup. I’m not on bc and the condom broke. The guy wasn’t even close to finishing but I was still worried about precum so I took this EC the next day, within 12 hours. The next week I had tight abdominal pain and some cramping but nothing too bad. I know the pill can cause spotting about a week after but I actually ended up getting what I assume to be a full, 6 day long period 2 weeks earlier than I was expecting. About 2 weeks later I had another hookup with a different guy and the condom broke again only this time he had said he fully finished and I didn’t realize there was a hole until inspecting the condom afterwards. I picked up Aftera once again and took it within 12 hours of the sex. I had mild cramping again and currently experiencing what I’m hoping is only really bad PMS. Both times I was about 5 days from predicted ovulation. Fingers crossed it worked again expecting my period next week"
1.0,"I promised I would write a review if this product worked. So here goes: I just had a baby 2 months ago and absolute don’t want to be pregnant again. My husband and I are very fertile. I have had 7 pregnancies in 5 years with 3 live births. And I got pregnant on the first try each time and even while on birth control. According to my doctors I’m a freak of nature. So when we had an oopsie 3 days before ovulation I panicked. I was at my most fertile, with the egg white discharge. I took aftera the next day and just prayed for the next few days that I wouldn’t get pregnant. I am amazed at the product and it really worked. I had no side effects and I looked really hard for them. My period came one week early. Actually was a bonus because I was nervous wreck and couldn’t take the suspense for long. I am currently experiencing very heavy bleeding. I have never had a heavy period in my life so this was a shock but hey I’m not complaining!"
0.0,Took it as directed. I’m 37 weeks pregnant now . I took Plan B twice before and never had any issues. Accepted my blessing but know that 10 dollars does make a difference. Buy the Plan B not Aftera
1.0,I wanted to write a review because reading reviews was the only thing that helped me relax while waiting for my period. I took Aftera 15 days ago after having unprotected sex. He completed finished inside of me twice and this was 2-3 days before ovulation. I waited 40 hours before I took the pill because I had a big work day the day after the incident and I remember that I always have had terrible side effects with morning after pills. But I wouldn’t suggest that!  Take the pill right away!! And man o man the side effects are terrible for me. I swore I was pregnant. I was dizzy off and on with nausea for the past two weeks. My boobs were huge and I had cramping pretty much since I took the pill. The cramping was not like normal period cramps which made me nervous because I was worried for implantation cramping. Part of me was so worried I was pregnant. But my period came one day before it was supposed to and I feel so relieved. Try to hang in there! Let’s try n practice safe sex!
1.0,"First off, breathe! You’ll be okay sweet girl! Don’t google too many things you’re gonna stress yourself out. 
I used Aftera about 8 hours after the condom broke and (I’m pretty sure) he finished in me. I was supposed to get my period in a week and this was AFTER I ovulated! So I took the pill, it gave me headaches and mild cramps. My discharge was kinda watery and there was more than usual. I swore it was gonna mess up my cycle and my period would be pushed back a week BUT!!!! I got my full period today, ON TIME!!! Literally perfect timing, I usually track my periods and I’m very regular! 
So for me Aftera worked after my ovulation (a week before my period) and didn’t mess up my cycle! I hope this gives you some relief!"
